Country,Timestamp,Device Category,Key Actions,Page Path,Source,Avg Session Duration,Bounce Rate,Conversions,New Users,Page Views,Returning Users,Unique Page Views,Average time on home page (min),Website,Date,Time,Day
uk,2023-05-05 01:00:00,desktop,sign up,/contact,paid search,90.0,23.0,4.0,261.0,844.0,419.0,1276.0,4.51,amazon music,2023-05-05,01:00:00,friday
usa,2021-01-07 10:29:00,mobile,contact form,/contact,paid search,109.0,37.0,5.0,166.0,1526.0,308.0,756.0,3.4,aws support,2021-01-07,10:29:00,thursday
usa,2021-10-11 02:06:00,mobile,download,/contact,referral,169.0,34.0,42.0,395.0,1352.0,328.0,248.0,4.36,amazon music,2021-10-11,02:06:00,wednesday
usa,2022-11-09 20:28:00,mobile,download,/contact,direct,87.0,39.0,42.0,802.0,250.0,499.0,1136.0,1.34,prime video,2022-11-09,20:28:00,sunday
usa,2023-02-08 13:00:00,tablet,sign up,/contact,paid search,160.0,41.0,29.0,252.0,1847.0,5.0,934.0,3.28,amazon music,2023-02-08,13:00:00,wednesday
usa,2023-04-09 00:49:00,mobile,subscribe,/contact,paid search,137.0,28.0,16.0,639.0,1138.0,163.0,213.0,4.14,audible,2023-04-09,00:49:00,monday
usa,2023-11-07 14:24:00,mobile,subscribe,/contact,direct,87.0,69.0,19.0,866.0,535.0,183.0,893.0,4.03,amazon web services (aws),2023-11-07,14:24:00,tuesday
australia,2021-01-12 18:25:00,mobile,contact form,/home,direct,126.0,27.0,16.0,262.0,269.0,281.0,1463.0,1.19,aws support,2021-01-12,18:25:00,wednesday
australia,2022-05-06 11:57:00,mobile,purchase,/home,direct,149.0,53.0,5.0,114.0,1029.0,66.0,468.0,2.52,amazon.com,2022-05-06,11:57:00,sunday
australia,2023-05-07 01:13:00,mobile,subscribe,/home,referral,156.0,49.0,36.0,420.0,519.0,298.0,859.0,2.75,amazon prime,2023-05-07,01:13:00,wednesday
canada,2021-08-07 21:11:00,desktop,purchase,/home,referral,53.0,56.0,7.0,101.0,1471.0,319.0,1335.0,5.46,amazon.com,2021-08-07,21:11:00,thursday
canada,2020-12-04 05:47:00,mobile,purchase,/home,social media,68.0,65.0,42.0,795.0,1320.0,176.0,934.0,2.15,amazon.com,2020-12-04,05:47:00,sunday
canada,2020-03-10 14:26:00,desktop,sign up,/home,organic search,134.0,45.0,39.0,70.0,1421.0,380.0,841.0,4.18,amazon.com,2020-03-10,14:26:00,saturday
canada,2021-05-11 05:24:00,mobile,subscribe,/home,referral,170.0,37.0,32.0,315.0,1526.0,485.0,1408.0,4.31,amazon prime,2021-05-11,05:24:00,friday
india,2021-06-04 18:34:00,desktop,contact form,/home,direct,79.0,30.0,40.0,516.0,335.0,436.0,437.0,2.84,aws support,2021-06-04,18:34:00,tuesday
india,2021-10-02 17:44:00,tablet,download,/home,paid search,117.0,43.0,44.0,166.0,1783.0,168.0,125.0,3.37,prime video,2021-10-02,17:44:00,wednesday
india,2022-02-04 10:56:00,mobile,purchase,/home,paid search,100.0,60.0,23.0,152.0,1572.0,415.0,351.0,5.96,amazon.com,2022-02-04,10:56:00,saturday
india,2020-12-02 18:52:00,desktop,sign up,/home,paid search,57.0,36.0,10.0,275.0,1146.0,257.0,1283.0,4.35,amazon prime,2020-12-02,18:52:00,wednesday
uk,2022-09-05 11:16:00,mobile,contact form,/home,social media,103.0,60.0,45.0,205.0,511.0,330.0,814.0,1.95,amazon support,2022-09-05,11:16:00,monday
uk,2020-10-08 08:48:00,desktop,contact form,/home,referral,88.0,62.0,0.0,588.0,1681.0,466.0,821.0,2.52,aws support,2020-10-08,08:48:00,monday
uk,2023-10-10 19:40:00,desktop,purchase,/home,organic search,88.0,39.0,27.0,502.0,693.0,493.0,527.0,4.99,amazon.com,2023-10-10,19:40:00,tuesday
uk,2020-10-01 17:00:00,desktop,purchase,/home,direct,101.0,45.0,7.0,123.0,1938.0,257.0,731.0,1.06,amazon.com,2020-10-01,17:00:00,friday
uk,2023-10-05 07:05:00,mobile,purchase,/home,organic search,80.0,66.0,22.0,286.0,1337.0,459.0,265.0,5.13,amazon.com,2023-10-05,07:05:00,wednesday
uk,2021-02-06 13:52:00,mobile,subscribe,/home,referral,119.0,45.0,44.0,816.0,1781.0,399.0,1439.0,5.39,amazon web services (aws),2021-02-06,13:52:00,wednesday
usa,2020-07-04 16:16:00,tablet,download,/home,referral,121.0,22.0,10.0,559.0,1707.0,354.0,620.0,2.61,amazon music,2020-07-04,16:16:00,tuesday
usa,2023-06-08 00:37:00,mobile,purchase,/home,social media,133.0,22.0,47.0,737.0,384.0,403.0,1447.0,3.07,amazon.com,2023-06-08,00:37:00,sunday
usa,2021-09-07 08:36:00,desktop,purchase,/home,social media,94.0,67.0,13.0,927.0,1088.0,97.0,461.0,4.04,amazon.com,2021-09-07,08:36:00,friday
usa,2020-07-05 08:23:00,mobile,sign up,/home,paid search,43.0,48.0,41.0,432.0,1292.0,205.0,320.0,3.32,amazon.com,2020-07-05,08:23:00,thursday
usa,2023-08-04 19:18:00,tablet,sign up,/home,organic search,111.0,66.0,43.0,88.0,1415.0,298.0,734.0,3.34,amazon prime,2023-08-04,19:18:00,saturday
usa,2021-12-01 20:38:00,tablet,subscribe,/home,organic search,141.0,46.0,4.0,61.0,518.0,75.0,265.0,2.42,audible,2021-12-01,20:38:00,tuesday
australia,2023-02-08 03:13:00,mobile,contact form,/products,social media,72.0,26.0,34.0,505.0,1873.0,477.0,1288.0,0.93,amazon help,2023-02-08,03:13:00,wednesday
australia,2020-07-09 15:01:00,mobile,contact form,/products,organic search,44.0,30.0,23.0,984.0,1982.0,211.0,1407.0,3.16,amazon help,2020-07-09,15:01:00,monday
australia,2022-03-08 22:43:00,mobile,contact form,/products,paid search,123.0,45.0,2.0,367.0,674.0,181.0,835.0,4.59,amazon support,2022-03-08,22:43:00,wednesday
australia,2022-04-03 22:48:00,mobile,download,/products,social media,42.0,41.0,40.0,698.0,1725.0,199.0,676.0,4.86,prime video,2022-04-03,22:48:00,friday
australia,2022-09-05 08:02:00,mobile,purchase,/products,social media,136.0,38.0,34.0,951.0,1522.0,108.0,663.0,5.59,amazon.com,2022-09-05,08:02:00,monday
australia,2022-07-04 14:56:00,mobile,sign up,/products,referral,31.0,39.0,23.0,372.0,1772.0,201.0,604.0,4.79,amazon.com,2022-07-04,14:56:00,thursday
australia,2020-11-10 12:44:00,desktop,subscribe,/products,organic search,118.0,54.0,44.0,943.0,356.0,431.0,415.0,3.57,amazon web services (aws),2020-11-10,12:44:00,sunday
canada,2020-11-08 22:40:00,mobile,contact form,/products,social media,109.0,24.0,33.0,349.0,1174.0,397.0,577.0,2.44,aws support,2020-11-08,22:40:00,tuesday
canada,2021-07-03 23:26:00,desktop,contact form,/products,referral,91.0,36.0,45.0,652.0,1867.0,433.0,1352.0,2.21,amazon support,2021-07-03,23:26:00,sunday
canada,2022-05-11 21:39:00,mobile,contact form,/products,direct,157.0,56.0,44.0,869.0,1511.0,358.0,1339.0,1.36,amazon help,2022-05-11,21:39:00,saturday
canada,2022-12-06 02:47:00,tablet,purchase,/products,organic search,77.0,58.0,11.0,821.0,310.0,476.0,413.0,5.46,amazon.com,2022-12-06,02:47:00,sunday
canada,2021-10-06 14:20:00,mobile,purchase,/products,social media,60.0,63.0,39.0,431.0,627.0,366.0,69.0,4.4,amazon.com,2021-10-06,14:20:00,thursday
canada,2022-05-02 01:39:00,tablet,sign up,/products,organic search,69.0,26.0,46.0,740.0,1362.0,256.0,603.0,2.12,amazon prime,2022-05-02,01:39:00,saturday
canada,2023-09-03 00:21:00,tablet,subscribe,/products,social media,37.0,60.0,15.0,900.0,156.0,132.0,927.0,1.83,amazon prime,2023-09-03,00:21:00,thursday
india,2021-08-06 14:16:00,mobile,purchase,/products,direct,164.0,24.0,13.0,660.0,1146.0,341.0,705.0,0.88,amazon.com,2021-08-06,14:16:00,tuesday
india,2023-08-06 21:27:00,desktop,sign up,/products,direct,134.0,31.0,27.0,876.0,1545.0,428.0,1496.0,3.31,amazon music,2023-08-06,21:27:00,thursday
india,2022-03-12 04:32:00,desktop,sign up,/products,direct,151.0,60.0,17.0,39.0,195.0,160.0,1106.0,2.19,amazon prime,2022-03-12,04:32:00,saturday
india,2020-11-02 17:25:00,mobile,subscribe,/products,organic search,60.0,42.0,26.0,219.0,219.0,375.0,857.0,2.32,amazon web services (aws),2020-11-02,17:25:00,tuesday
india,2023-06-02 18:45:00,desktop,subscribe,/products,direct,45.0,62.0,4.0,598.0,1942.0,217.0,1257.0,3.33,audible,2023-06-02,18:45:00,monday
uk,2021-08-01 12:09:00,mobile,contact form,/products,organic search,173.0,57.0,5.0,84.0,744.0,470.0,1216.0,2.73,aws support,2021-08-01,12:09:00,friday
uk,2021-08-04 16:10:00,mobile,download,/products,direct,62.0,37.0,7.0,982.0,1883.0,323.0,1237.0,3.72,prime video,2021-08-04,16:10:00,thursday
uk,2023-07-03 01:05:00,mobile,purchase,/products,referral,53.0,36.0,0.0,43.0,111.0,419.0,798.0,4.71,amazon.com,2023-07-03,01:05:00,tuesday
uk,2021-08-07 22:25:00,mobile,sign up,/products,referral,100.0,24.0,30.0,142.0,1361.0,273.0,209.0,5.12,amazon.com,2021-08-07,22:25:00,thursday
uk,2023-01-07 00:41:00,desktop,subscribe,/products,direct,141.0,28.0,16.0,86.0,432.0,197.0,549.0,4.4,amazon web services (aws),2023-01-07,00:41:00,saturday
usa,2022-09-09 00:47:00,mobile,download,/products,paid search,69.0,30.0,19.0,578.0,761.0,202.0,526.0,3.29,prime video,2022-09-09,00:47:00,friday
usa,2022-09-01 23:38:00,mobile,download,/products,direct,90.0,40.0,32.0,456.0,585.0,455.0,845.0,2.89,prime video,2022-09-01,23:38:00,sunday
usa,2020-08-06 12:07:00,mobile,purchase,/products,paid search,70.0,28.0,21.0,427.0,152.0,19.0,1450.0,0.94,amazon.com,2020-08-06,12:07:00,monday
usa,2022-11-12 01:32:00,mobile,purchase,/products,paid search,70.0,39.0,24.0,488.0,896.0,267.0,1443.0,5.66,amazon.com,2022-11-12,01:32:00,sunday
usa,2021-03-05 18:48:00,mobile,sign up,/products,paid search,68.0,37.0,42.0,887.0,936.0,325.0,1266.0,3.47,amazon prime,2021-03-05,18:48:00,monday
usa,2020-11-05 23:24:00,desktop,sign up,/products,direct,50.0,45.0,9.0,489.0,400.0,255.0,153.0,4.55,amazon music,2020-11-05,23:24:00,monday
usa,2021-09-12 10:31:00,mobile,subscribe,/products,referral,81.0,59.0,14.0,942.0,243.0,468.0,797.0,3.98,amazon web services (aws),2021-09-12,10:31:00,thursday
australia,2020-12-02 01:26:00,tablet,download,/about,referral,149.0,54.0,46.0,262.0,1299.0,382.0,1499.0,2.99,amazon music,2020-12-02,01:26:00,wednesday
australia,2023-07-03 21:18:00,desktop,sign up,/about,organic search,147.0,44.0,39.0,187.0,836.0,438.0,425.0,0.97,amazon.com,2023-07-03,21:18:00,tuesday
canada,2020-06-12 01:01:00,mobile,download,/about,social media,34.0,51.0,10.0,863.0,840.0,192.0,1427.0,5.51,amazon music,2020-06-12,01:01:00,sunday
canada,2020-03-06 15:24:00,mobile,download,/about,organic search,106.0,62.0,48.0,133.0,1257.0,7.0,970.0,1.17,amazon music,2020-03-06,15:24:00,wednesday
india,2023-01-08 08:50:00,desktop,contact form,/about,referral,81.0,30.0,32.0,547.0,1540.0,97.0,215.0,4.08,amazon help,2023-01-08,08:50:00,tuesday
india,2020-06-02 09:05:00,mobile,download,/about,organic search,118.0,64.0,11.0,690.0,339.0,284.0,694.0,3.55,amazon music,2020-06-02,09:05:00,thursday
india,2020-06-06 22:04:00,mobile,purchase,/about,social media,122.0,62.0,2.0,987.0,1761.0,5.0,929.0,5.1,amazon.com,2020-06-06,22:04:00,saturday
india,2023-05-05 02:38:00,mobile,sign up,/about,referral,152.0,38.0,16.0,73.0,1147.0,290.0,902.0,0.85,amazon music,2023-05-05,02:38:00,friday
india,2022-02-04 21:11:00,mobile,sign up,/about,direct,59.0,64.0,35.0,200.0,1232.0,130.0,1062.0,1.25,amazon.com,2022-02-04,21:11:00,saturday
india,2020-03-06 05:32:00,mobile,sign up,/about,paid search,58.0,67.0,15.0,68.0,1955.0,7.0,1121.0,3.08,amazon prime,2020-03-06,05:32:00,wednesday
india,2020-09-04 18:45:00,mobile,subscribe,/about,social media,60.0,65.0,37.0,332.0,1304.0,143.0,289.0,2.55,amazon web services (aws),2020-09-04,18:45:00,thursday
uk,2020-01-11 10:17:00,tablet,purchase,/about,referral,108.0,43.0,25.0,569.0,922.0,36.0,1444.0,3.59,amazon.com,2020-01-11,10:17:00,sunday
uk,2022-12-03 07:50:00,mobile,subscribe,/about,paid search,54.0,43.0,40.0,844.0,133.0,144.0,1184.0,3.84,amazon prime,2022-12-03,07:50:00,saturday
usa,2020-07-05 18:21:00,tablet,contact form,/about,paid search,175.0,36.0,15.0,526.0,1946.0,248.0,827.0,4.11,amazon support,2020-07-05,18:21:00,thursday
usa,2023-11-03 17:24:00,mobile,contact form,/about,organic search,91.0,39.0,47.0,998.0,255.0,110.0,1013.0,4.22,amazon support,2023-11-03,17:24:00,saturday
usa,2020-07-07 15:45:00,mobile,sign up,/about,direct,82.0,54.0,23.0,43.0,1943.0,26.0,1107.0,4.13,amazon.com,2020-07-07,15:45:00,tuesday
australia,2023-06-09 00:19:00,mobile,contact form,/blog,referral,109.0,56.0,24.0,740.0,418.0,256.0,937.0,5.32,aws support,2023-06-09,00:19:00,wednesday
australia,2022-09-09 16:01:00,tablet,download,/blog,direct,124.0,23.0,35.0,697.0,713.0,163.0,971.0,3.31,amazon music,2022-09-09,16:01:00,friday
australia,2020-11-11 06:52:00,mobile,purchase,/blog,direct,51.0,26.0,11.0,93.0,745.0,211.0,395.0,1.98,amazon.com,2020-11-11,06:52:00,wednesday
australia,2021-05-11 13:30:00,tablet,sign up,/blog,direct,105.0,51.0,16.0,685.0,363.0,188.0,181.0,3.82,amazon prime,2021-05-11,13:30:00,friday
australia,2021-07-11 02:12:00,mobile,subscribe,/blog,direct,176.0,61.0,25.0,472.0,1430.0,459.0,921.0,4.93,audible,2021-07-11,02:12:00,sunday
canada,2023-09-04 22:43:00,desktop,contact form,/blog,organic search,77.0,38.0,14.0,451.0,781.0,135.0,1323.0,5.28,amazon support,2023-09-04,22:43:00,sunday
canada,2023-07-08 04:55:00,mobile,download,/blog,paid search,156.0,38.0,24.0,907.0,612.0,470.0,1256.0,2.8,prime video,2023-07-08,04:55:00,monday
canada,2022-12-06 11:04:00,desktop,purchase,/blog,paid search,159.0,68.0,37.0,513.0,1069.0,132.0,963.0,4.61,amazon.com,2022-12-06,11:04:00,sunday
canada,2020-05-04 08:36:00,mobile,subscribe,/blog,paid search,34.0,56.0,40.0,743.0,104.0,119.0,950.0,1.61,amazon prime,2020-05-04,08:36:00,sunday
india,2023-01-05 03:25:00,mobile,download,/blog,organic search,36.0,66.0,31.0,769.0,325.0,61.0,232.0,2.12,amazon music,2023-01-05,03:25:00,monday
india,2022-04-09 16:19:00,desktop,sign up,/blog,social media,101.0,44.0,41.0,73.0,823.0,174.0,1384.0,1.8,amazon music,2022-04-09,16:19:00,sunday
india,2022-09-09 12:22:00,mobile,sign up,/blog,referral,48.0,45.0,4.0,86.0,187.0,82.0,323.0,5.71,amazon music,2022-09-09,12:22:00,friday
india,2020-11-07 21:51:00,mobile,subscribe,/blog,organic search,60.0,29.0,25.0,966.0,1379.0,471.0,1421.0,3.16,amazon prime,2020-11-07,21:51:00,saturday
uk,2020-07-06 11:55:00,mobile,contact form,/blog,organic search,64.0,29.0,12.0,687.0,546.0,254.0,193.0,4.67,amazon support,2020-07-06,11:55:00,sunday
uk,2020-05-05 06:01:00,mobile,purchase,/blog,organic search,43.0,32.0,34.0,71.0,1267.0,17.0,1021.0,2.9,amazon.com,2020-05-05,06:01:00,tuesday
uk,2021-01-09 01:32:00,mobile,purchase,/blog,referral,118.0,39.0,0.0,285.0,448.0,228.0,1261.0,2.62,amazon.com,2021-01-09,01:32:00,wednesday
australia,2020-11-08 03:37:00,mobile,download,/contact,referral,164.0,24.0,30.0,205.0,131.0,175.0,955.0,2.24,prime video,2020-11-08,03:37:00,tuesday
australia,2023-05-03 04:22:00,mobile,download,/contact,referral,66.0,37.0,42.0,978.0,1895.0,344.0,231.0,5.46,amazon music,2023-05-03,04:22:00,sunday
australia,2021-01-10 03:56:00,mobile,purchase,/contact,referral,85.0,47.0,18.0,617.0,1457.0,367.0,1444.0,5.92,amazon.com,2021-01-10,03:56:00,friday
australia,2022-01-04 02:55:00,mobile,sign up,/contact,paid search,91.0,38.0,0.0,985.0,1118.0,53.0,409.0,1.07,amazon prime,2022-01-04,02:55:00,friday
canada,2022-08-10 00:05:00,tablet,contact form,/contact,direct,33.0,66.0,17.0,464.0,1785.0,184.0,155.0,1.94,aws support,2022-08-10,00:05:00,saturday
india,2023-10-02 16:48:00,mobile,contact form,/contact,organic search,93.0,32.0,28.0,848.0,1787.0,133.0,1393.0,1.88,amazon support,2023-10-02,16:48:00,friday
india,2021-09-01 06:55:00,mobile,purchase,/contact,organic search,124.0,25.0,34.0,276.0,1407.0,105.0,897.0,2.75,amazon.com,2021-09-01,06:55:00,saturday
india,2023-02-02 23:56:00,mobile,sign up,/contact,organic search,145.0,39.0,43.0,42.0,925.0,287.0,440.0,4.61,amazon prime,2023-02-02,23:56:00,thursday
uk,2023-05-04 02:27:00,desktop,contact form,/contact,referral,31.0,53.0,46.0,252.0,1359.0,398.0,1035.0,4.25,amazon help,2023-05-04,02:27:00,wednesday
uk,2021-04-04 15:39:00,mobile,contact form,/contact,paid search,161.0,61.0,40.0,624.0,708.0,382.0,998.0,4.71,amazon support,2021-04-04,15:39:00,sunday
uk,2022-01-04 22:13:00,mobile,contact form,/contact,social media,139.0,66.0,9.0,575.0,1326.0,436.0,530.0,5.88,amazon help,2022-01-04,22:13:00,friday
uk,2023-03-06 01:24:00,mobile,subscribe,/contact,referral,163.0,27.0,7.0,544.0,1783.0,170.0,971.0,3.18,audible,2023-03-06,01:24:00,saturday
usa,2022-06-05 02:42:00,mobile,contact form,/contact,paid search,43.0,37.0,25.0,410.0,230.0,428.0,597.0,2.41,amazon help,2022-06-05,02:42:00,friday
usa,2023-06-08 19:48:00,mobile,contact form,/contact,organic search,49.0,54.0,30.0,463.0,794.0,434.0,520.0,5.34,amazon help,2023-06-08,19:48:00,sunday
usa,2020-06-01 23:12:00,mobile,download,/contact,paid search,159.0,55.0,19.0,267.0,681.0,106.0,966.0,5.75,prime video,2020-06-01,23:12:00,monday
usa,2023-03-01 19:00:00,desktop,download,/contact,direct,111.0,56.0,39.0,822.0,357.0,384.0,186.0,3.02,prime video,2023-03-01,19:00:00,tuesday
usa,2021-06-11 11:31:00,mobile,sign up,/contact,direct,75.0,34.0,21.0,564.0,1021.0,142.0,325.0,4.93,amazon music,2021-06-11,11:31:00,saturday
usa,2022-01-03 01:45:00,mobile,sign up,/contact,referral,57.0,45.0,7.0,399.0,1998.0,25.0,371.0,1.81,amazon music,2022-01-03,01:45:00,tuesday
usa,2021-04-02 23:00:00,desktop,sign up,/contact,direct,170.0,55.0,19.0,532.0,1473.0,295.0,1442.0,2.59,amazon music,2021-04-02,23:00:00,thursday
usa,2023-07-06 12:51:00,desktop,sign up,/contact,social media,58.0,55.0,24.0,340.0,139.0,487.0,409.0,2.68,amazon music,2023-07-06,12:51:00,wednesday
usa,2020-04-06 15:17:00,desktop,subscribe,/contact,paid search,142.0,34.0,36.0,485.0,1767.0,357.0,1028.0,2.64,audible,2020-04-06,15:17:00,thursday
usa,2021-09-02 20:22:00,tablet,subscribe,/contact,paid search,61.0,38.0,1.0,528.0,1988.0,422.0,1013.0,1.43,audible,2021-09-02,20:22:00,tuesday
usa,2021-05-02 12:39:00,mobile,subscribe,/contact,organic search,102.0,60.0,43.0,425.0,1486.0,123.0,908.0,4.86,audible,2021-05-02,12:39:00,friday
australia,2021-05-05 04:07:00,desktop,contact form,/home,social media,40.0,39.0,41.0,885.0,1815.0,125.0,502.0,3.72,amazon support,2021-05-05,04:07:00,wednesday
australia,2023-07-02 02:25:00,mobile,purchase,/home,direct,116.0,54.0,42.0,161.0,1139.0,41.0,620.0,2.69,amazon.com,2023-07-02,02:25:00,tuesday
australia,2023-08-04 17:18:00,mobile,purchase,/home,paid search,138.0,57.0,28.0,824.0,1523.0,401.0,1166.0,1.22,amazon.com,2023-08-04,17:18:00,saturday
australia,2021-02-11 05:17:00,desktop,sign up,/home,direct,35.0,38.0,39.0,606.0,405.0,367.0,644.0,2.55,amazon.com,2021-02-11,05:17:00,tuesday
australia,2020-03-05 23:01:00,desktop,subscribe,/home,direct,156.0,46.0,27.0,986.0,1995.0,482.0,987.0,4.72,amazon web services (aws),2020-03-05,23:01:00,sunday
australia,2020-01-06 09:11:00,desktop,subscribe,/home,referral,103.0,48.0,41.0,826.0,1387.0,359.0,1339.0,5.56,amazon prime,2020-01-06,09:11:00,monday
canada,2020-09-08 16:20:00,desktop,contact form,/home,paid search,68.0,29.0,25.0,902.0,971.0,198.0,955.0,2.29,aws support,2020-09-08,16:20:00,sunday
canada,2023-12-08 15:34:00,mobile,download,/home,referral,153.0,35.0,9.0,786.0,322.0,407.0,1290.0,5.56,amazon music,2023-12-08,15:34:00,saturday
canada,2020-03-09 20:32:00,mobile,download,/home,social media,141.0,62.0,33.0,753.0,1914.0,29.0,1337.0,2.87,prime video,2020-03-09,20:32:00,thursday
canada,2023-08-01 09:24:00,mobile,purchase,/home,organic search,157.0,54.0,38.0,256.0,996.0,374.0,1390.0,2.38,amazon.com,2023-08-01,09:24:00,sunday
canada,2023-01-09 13:45:00,desktop,sign up,/home,direct,48.0,31.0,17.0,672.0,1543.0,131.0,1404.0,2.72,amazon music,2023-01-09,13:45:00,friday
canada,2021-04-08 13:39:00,mobile,sign up,/home,direct,64.0,59.0,33.0,30.0,1408.0,120.0,1493.0,4.03,amazon.com,2021-04-08,13:39:00,wednesday
canada,2023-02-02 04:09:00,mobile,subscribe,/home,direct,96.0,55.0,33.0,288.0,1199.0,318.0,75.0,3.42,amazon web services (aws),2023-02-02,04:09:00,thursday
canada,2020-04-05 20:48:00,mobile,subscribe,/home,referral,38.0,65.0,17.0,375.0,505.0,188.0,484.0,1.29,amazon web services (aws),2020-04-05,20:48:00,monday
india,2020-05-11 22:50:00,desktop,download,/home,paid search,159.0,33.0,39.0,370.0,1079.0,20.0,724.0,3.53,amazon music,2020-05-11,22:50:00,thursday
india,2022-07-06 19:57:00,mobile,download,/home,referral,144.0,36.0,20.0,833.0,1098.0,81.0,1131.0,2.63,prime video,2022-07-06,19:57:00,tuesday
india,2022-01-10 11:33:00,mobile,subscribe,/home,organic search,52.0,45.0,40.0,753.0,883.0,425.0,379.0,4.25,amazon web services (aws),2022-01-10,11:33:00,saturday
india,2021-09-11 05:46:00,desktop,subscribe,/home,organic search,131.0,53.0,4.0,714.0,1371.0,103.0,1478.0,4.22,audible,2021-09-11,05:46:00,tuesday
uk,2023-07-02 23:22:00,mobile,contact form,/home,paid search,85.0,39.0,0.0,859.0,1824.0,71.0,1332.0,3.85,amazon support,2023-07-02,23:22:00,tuesday
uk,2022-03-10 02:48:00,mobile,download,/home,referral,109.0,35.0,38.0,720.0,400.0,274.0,765.0,3.04,prime video,2022-03-10,02:48:00,monday
uk,2023-07-10 12:57:00,mobile,download,/home,direct,49.0,47.0,13.0,333.0,1580.0,220.0,1413.0,3.84,prime video,2023-07-10,12:57:00,saturday
uk,2020-05-06 01:54:00,mobile,purchase,/home,referral,166.0,22.0,8.0,268.0,1877.0,312.0,1067.0,2.17,amazon.com,2020-05-06,01:54:00,friday
uk,2020-04-01 20:24:00,desktop,sign up,/home,paid search,93.0,60.0,32.0,572.0,963.0,173.0,295.0,5.63,amazon.com,2020-04-01,20:24:00,saturday
uk,2021-05-07 04:25:00,mobile,subscribe,/home,direct,156.0,44.0,1.0,135.0,698.0,422.0,1067.0,3.37,amazon web services (aws),2021-05-07,04:25:00,monday
usa,2023-11-08 06:27:00,tablet,subscribe,/home,organic search,86.0,30.0,26.0,863.0,575.0,166.0,1470.0,2.45,audible,2023-11-08,06:27:00,friday
australia,2022-03-06 11:35:00,tablet,sign up,/products,referral,163.0,27.0,15.0,478.0,618.0,251.0,728.0,1.26,amazon prime,2022-03-06,11:35:00,friday
australia,2020-02-07 01:51:00,desktop,subscribe,/products,direct,53.0,22.0,48.0,919.0,426.0,408.0,1283.0,5.24,audible,2020-02-07,01:51:00,thursday
